Address,City,Council District,County,Date evaluated,Demo Needed,Formatted Address,Inventory Type,Location 1,Market Value,Market Value Year,Neighborhood,Number of Bedrooms,Number of Full Baths,Parcel Number,Postal Code,Potential Use,Property Class,Property Condition,Property Status,School District,Sold Date,Square Footage,State,Structure Square Footage,Zoned As,blockgroup_id,lat,lng,nbh_id,nbh_name,police_division,police_division_id
2013 E 82ND TER,KANSAS CITY,5th,JACKSON,,N,"2013 E 82 Terrace, Kansas City, MO 64132, USA",Land Bank,"2013 E 82ND TER
KANSAS CITY, MO 64132
(38.977647, -94.564044)",13300.0,2019.0,Marlborough Heights/Marlborough Pride,,,JA47740261000000000,64132,,Residential Vacant,Vacant lot or land - little or no use,Acquired,CENTER 120,,4951.272847,MO,,R-6,290950095001,38.9774895,-94.5640394,129,Marlborough Heights/Marlborough Pride,Metro,2
4311 E 26th St,Kansas City,3rd,Jackson,,N,"4311 E 26th St, Kansas City, MO 64127, USA",Land Bank,"4311 E 26th St
Kansas City, MO 64127
(39.078232, -94.532392)",1000.0,2019.0,East Community Team South,,,JA28530250200000000,64127,Assemblage,Residential Vacant,Vacant lot or land - usable,Acquired,Kansas City Missouri 110,,1793.89427083,MO,,R-2.5,290950034004,39.0781191,-94.53237639999999,30,East Community Team South,East,3
4023 E 67th Ter,Kansas City,5th,Jackson,,N,"4023 E 67th Terrace, Kansas City, MO 64132, USA",Land Bank,"4023 E 67th Ter
Kansas City, MO 64132
(39.003576, -94.539142)",8150.0,2019.0,Foxtown East,,,JA46410120500000000,64132,Side Yard,Residential Vacant,Vacant lot or land - usable,Acquired,Kansas City Missouri 110,,5575.680035,MO,,R-5,290950088004,39.00333,-94.539175,125,Foxtown East,Metro,2
4125 MONTGALL AVE,KANSAS CITY,3rd,JACKSON,,N,"4125 Montgall Ave, Kansas City, MO 64130, USA",Land Bank,"4125 MONTGALL AVE
KANSAS CITY, MO 64130
(39.050898, -94.552678)",1702.0,2015.0,Oak Park Southwest,,,JA31330211000000000,64130,Side Yard,Residential Vacant,Vacant lot or land - usable,Disposed,KANSAS CITY MISSOURI 110,04/17/2017,5745.539444,MO,,R-2.5,290950061001,39.050886,-94.552329,59,Oak Park Southwest,East,3
4616 Agnes Ave,Kansas City,3rd,Jackson,,N,"4616 Agnes Ave, Kansas City, MO 64130, USA",Land Bank,"4616 Agnes Ave
Kansas City, MO 64130
(39.041947, -94.550135)",1702.0,2012.0,Oak Park Southwest,,,JA31420262500000000,64130,Assemblage,Residential Vacant,Vacant lot or land - usable,Disposed,Kansas City Missouri 110,05/29/2019,3914.229271,MO,,R-2.5,290950061003,39.041943,-94.55039599999999,59,Oak Park Southwest,East,3
7940 PARK AVE,KANSAS CITY,5th,Jackson,,N,"7940 Park Ave, Kansas City, MO 64132, USA",Land Bank,"7940 PARK AVE
KANSAS CITY, MO 64132
(38.98211, -94.561291)",11250.0,2019.0,Marlborough Heights/Marlborough Pride,,,JA47740103900000000,64132,,Residential Vacant,Vacant lot or land - usable,Acquired,CENTER 120,,6657.196146,MO,,R-6,290950096002,38.982069,-94.561578,129,Marlborough Heights/Marlborough Pride,Metro,2
No Address Assigned By City,Kansas City,5th,Jackson,,N,"1125 Locust St, Kansas City, MO 64106, USA",Land Bank,,300.0,2019.0,Rockhill Manor,,,JA48210064600000000,64106,,Residential Vacant,Vacant lot or land - little or no use,Acquired,Kansas City Missouri 110,,90.40534699999999,MO,,R-6,290950159001,39.0998964,-94.577063,4,CBD Downtown,Central,1
4220 E 37th St,Kansas City,3rd,Jackson,,N,"4220 E 37th St, Kansas City, MO 64128, USA",Land Bank,"4220 E 37th St
Kansas City, MO 64128
(39.058401, -94.533996)",2950.0,2019.0,Knoches Park,,,JA31220281201000000,64128,Side Yard,Residential Vacant,Vacant lot or land - usable,Acquired,Kansas City Missouri 110,,5256.63951389,MO,,R-2.5,290950058011,39.0586632,-94.5340681,64,Knoches Park,East,3
5408 E 29th St,Kansas City,3rd,Jackson,,N,"5408 E 29 St, Kansas City, MO 64128, USA",Land Bank,"5408 E 29th St
Kansas City, MO 64128
(39.072427, -94.519694)",2500.0,2019.0,South Blue Valley,,,JA28810171700000000,64128,,Residential Vacant,Vacant lot or land - little or no use,Acquired,Kansas City Missouri 110,,4489.0525689999995,MO,,R-2.5,290950164002,39.0726252,-94.5196272,31,South Blue Valley,East,3
351 OAKLEY AVE,KANSAS CITY,4TH,JACKSON,,N,"351 Oakley Ave, Kansas City, MO 64123, USA",LAND BANK,"351 OAKLEY AVE
KANSAS CITY, MO 64124
(39.10888, -94.516545)",9400.0,2019.0,South Indian Mound,,,13-840-12-21-00-0-00-000,64123,,Residential Vacant,,ACQUIRED,KANSAS CITY MISSOURI 110,,3856.67,MO,,R-2.5,290950006002,39.108871,-94.516215,20,South Indian Mound,East,3
2519 Woodland Ave,Kansas City,3rd,Jackson,,N,"2519 Woodland Ave, Kansas City, MO 64108, USA",KCMHA,"2519 Woodland Ave
Kansas City, MO 64127
(39.080276, -94.561578)",7050.0,2019.0,Wendell Phillips,,,JA29640211000000000,64108,Assemblage,Residential Vacant,Vacant lot or land - usable,Acquired,Kansas City Missouri 110,,3093.490521,MO,,R-1.5,290950166001,39.080275,-94.56125999999999,27,Wendell Phillips,Central,1
4627 E 10th St,Kansas City,3rd,Jackson,,N,"4627 E 10th St, Kansas City, MO 64127, USA",Land Bank,"4627 E 10th St
Kansas City, MO 64127
(39.100512, -94.526178)",6150.0,2019.0,Lykins,,,JA28220340100000000,64127,Side Yard,Residential Vacant,Vacant lot or land - usable,Acquired,Kansas City Missouri 110,,6139.40253472,MO,,R-2.5,290950019002,39.1003,-94.52629999999999,17,Lykins,East,3
2416 Kensington Ave,KANSAS CITY,3rd,JACKSON,,N,"2416 Kensington Ave, Kansas City, MO 64127, USA",Land Bank,"2416 Kensington Ave
KANSAS CITY, MO 64127.0
(39.081435, -94.53176)",2950.0,2019.0,East Community Team South,,,JA28530113400000000,64127,,Residential Vacant,Vacant lot or land - little or no use,Acquired,KANSAS CITY MISSOURI 110,,5937.62,MO,,R-2.5,290950034004,39.081473,-94.53204900000001,30,East Community Team South,East,3
2709 BENTON BLVD,KANSAS CITY,3RD,JACKSON,,N,"2709 Benton Blvd, Kansas City, MO 64128, USA",LAND BANK,"2709 BENTON BLVD
KANSAS CITY, MO 64130
(39.076576, -94.549022)",5024.0,2019.0,Santa Fe,,,28-920-02-22-00-0-00-000,64128,,Residential Vacant,,ACQUIRED,KANSAS CITY MISSOURI 110,,6378.21,MO,,R-1.5,290950038001,39.076571,-94.548587,57,Santa Fe,East,3
1606 Drury Ave,KANSAS CITY,3rd,JACKSON,,N,"1606 Drury Ave, Kansas City, MO 64127, USA",Land Bank,"1606 Drury Ave
KANSAS CITY, MO 64127
(39.092541, -94.518289)",20165.0,2020.0,West Blue Valley,,,JA28240200500000000,64127,,Residential Vacant,,Acquired,KANSAS CITY MISSOURI 110,,4683.13,MO,,R-2.5,290950022001,39.092548,-94.5185561,33,West Blue Valley,East,3
5332 WABASH AVE,Kansas City,5th,Jackson,,N,"5332 Wabash Ave, Kansas City, MO 64130, USA",KCMHA,"5332 WABASH AVE
Kansas City, MO 64130.0
(39.028752, -94.556198)",2610.0,,Blue Hills,,,30-710-18-29-00-0-00-000,64130,,Residential Vacant,Vacant lot or land - usable,Disposed,KANSAS CITY MISSOURI 110,01/02/2019,6500.644306,MO,,R-6,290950076002,39.029034,-94.55651399999999,119,Blue Hills,Metro,2
6023 E 16TH ST,KANSAS CITY,3rd,Jackson,,Y,"6023 E 16th St, Kansas City, MO 64126, USA",Land Bank,"6023 E 16TH ST
KANSAS CITY, MO 64126
(39.092082, -94.511426)",5750.0,2019.0,West Blue Valley,,,JA28130270700000000,64126,,Residential Vacant,Vacant lot or land - little or no use,Acquired,KANSAS CITY MISSOURI 110,,13211.566563,MO,,R-2.5,290950021004,39.0918256,-94.51146059999999,33,West Blue Valley,East,3
2120 E 82nd St,Kansas City,5th,Jackson,,N,"2120 E 82nd St, Kansas City, MO 64132, USA",Land Bank,"2120 E 82nd St
Kansas City, MO 64132
(38.978347, -94.563367)",7400.0,2019.0,Marlborough Heights/Marlborough Pride,,,JA47740221700000000,64132,Side Yard,Residential Vacant,Vacant lot or land - usable,Acquired,Center 120,,4384.55298611,MO,,R-6,290950095001,38.978578,-94.56335399999999,129,Marlborough Heights/Marlborough Pride,Metro,2
4205 FLORA AVE,KANSAS CITY,3rd,Jackson,,Y,"4205 Flora Ave, Kansas City, MO 64110, USA",Land Bank,"4205 FLORA AVE
KANSAS CITY, MO 64110
(39.050231, -94.56664)",7300.0,2019.0,Ivanhoe Southwest,,,JA30130300800000000,64110,Side Yard,Residential Vacant,Vacant lot or land - usable,Acquired,KANSAS CITY MISSOURI 110,,3257.0662850000003,MO,,R-2.5,290950169002,39.0501999,-94.56635399999999,53,Ivanhoe Southwest,Central,1
2507 WOODLAND AVE,KANSAS CITY,3rd,JACKSON,,N,"2507 Woodland Ave, Kansas City, MO 64108, USA",KCMHA,"2507 WOODLAND AVE
KANSAS CITY, MO 64127
(39.08069, -94.561559)",250.0,2015.0,Wendell Phillips,,,JA29640210500000000,64108,,Residential Vacant,Vacant lot or land - little or no use,Disposed,KANSAS CITY MISSOURI 110,05/06/2019,4530.761562,MO,,R-1.5,290950166001,39.0807292,-94.5612333,27,Wendell Phillips,Central,1
2226 Quincy Ave,Kansas City,3rd,Jackson,,N,"2226 Quincy Ave, Kansas City, MO 64127, USA",Land Bank,"2226 Quincy Ave
Kansas City, MO 64127
(39.084092, -94.523314)",2150.0,2019.0,East Community Team North,,,JA28510122600000000,64127,Side Yard,Residential Vacant,Vacant lot or land - usable,Acquired,Kansas City Missouri 110,,3853.39166667,MO,,R-2.5,290950022003,39.0841,-94.52363,29,East Community Team North,East,3
3025 Wabash Avenue,Kansas City,3rd,Jackson,10/11/2016,N,"3025 Wabash Ave, Kansas City, MO 64109, USA",KCMHA,"3025 Wabash Avenue
Kansas City, MO 64109
(39.070905, -94.553944)",8950.0,2019.0,Key Coalition,,,29-710-26-11-00-0-00-000,64109,"Assemblage, Infill construction",Residential Vacant,Vacant lot or land - usable,Reserved,,,3988.0,MO,,R-1.5,290950166002,39.070847,-94.553634,56,Key Coalition,East,3
3136 Chelsea Ave,Kansas City,3rd,Jackson,,N,"3136 Chelsea Ave, Kansas City, MO 64128, USA",Land Bank,"3136 Chelsea Ave
Kansas City, MO 64128
(39.067655, -94.527848)",2450.0,2019.0,Knoches Park,,,JA28830041400000000,64128,Assemblage,Residential Vacant,Vacant lot or land - usable,Acquired,Kansas City Missouri 110,,4377.29243056,MO,,R-1.5,290950058013,39.067715,-94.528132,64,Knoches Park,East,3
4128 Spruce Ave,Kansas City,3rd,Jackson,,N,"4128 Spruce Ave, Kansas City, MO 64130, USA",Land Bank,"4128 Spruce Ave
Kansas City, MO 64130
(39.050089, -94.534196)",1702.0,2012.0,Vineyard Northwest,,,JA31230194600000000,64130,Side Yard,Residential Vacant,Vacant lot or land - usable,Disposed,Kansas City Missouri 110,08/22/2019,7481.447396,MO,,R-2.5,290950171004,39.05010559999999,-94.53436549999999,48,Vineyard Northwest,East,3
5715 Indiana Ave,Kansas City,5th,Jackson,,N,"5715 Indiana Ave, Kansas City, MO 64130, USA",Land Bank,"5715 Indiana Ave
Kansas City, MO 64130
(39.021709, -94.546266)",11500.0,2019.0,North Town Fork Creek,,,JA31940150500000000,64130,Infill construction,Residential Vacant,Vacant lot or land - usable,Acquired,Kansas City Missouri 110,,12454.8540625,MO,,R-2.5,290950079002,39.02167499999999,-94.54592799999999,118,North Town Fork Creek,Metro,2
2544 Chelsea Ave,Kansas City,3rd,Jackson,,N,"2544 Chelsea Ave, Kansas City, MO 64127, USA",Land Bank,"2544 Chelsea Ave
Kansas City, MO 64127
(39.078404, -94.526711)",343.0,2012.0,East Community Team South,,,JA28530164100000000,64127,Side Yard,Residential Vacant,Vacant lot or land - usable,Disposed,Kansas City Missouri 110,07/25/2019,4349.517604,MO,,R-2.5,290950034003,39.078311,-94.527039,30,East Community Team South,East,3
3710 Fuller Ave,Kansas City,3rd,Jackson,,Y,"3710 Fuller Ave, Kansas City, MO 64129, USA",Land Bank,"3710 Fuller Ave
Kansas City, MO 64129
(39.05699, -94.50854)",2442.0,2012.0,Leeds,,,JA31120222300000000,64129,Commercial Use,Industrial Vacant,Vacant lot or land - usable,Disposed,Kansas City Missouri 110,11/03/2015,6126.184792,MO,,M1-5,290950163001,39.05710380000001,-94.5088129,46,Leeds,East,3
1903 Montgall Ave,Kansas City,3rd,Jackson,02/21/2014,N,"1903 Montgall Ave, Kansas City, MO 64127, USA",KCMHA,"1903 Montgall Ave
Kansas City, MO 64127
(39.089283, -94.550726)",1276.0,2012.0,Washington Wheatley,,,JA28420200300000000,64127,Assemblage,Residential Vacant,Vacant lot or land - little or no use,Disposed,Kansas City Missouri 110,04/10/2019,3339.8844440000003,MO,,R-2.5,290950160002,39.089325,-94.55041299999999,28,Washington Wheatley,East,3
2108 E 33RD ST,KANSAS CITY,3rd,JACKSON,,N,"2108 E 33rd St, Kansas City, MO 64109, USA",KCMHA,"2108 E 33RD ST
KANSAS CITY, MO 64109
(39.066418, -94.558298)",11200.0,2019.0,Key Coalition,,,JA29740121600000000,64109,,Residential Vacant,Vacant lot or land - little or no use,Acquired,KANSAS CITY MISSOURI 110,04/10/2019,8212.730868,MO,,R-2.5,290950054001,39.06669,-94.55828199999999,56,Key Coalition,Central,1
703 Jackson Ave,Kansas City,3rd,Jackson,03/06/2014,N,"703 Jackson Ave, Kansas City, MO 64124, USA",KCMHA,"703 Jackson Ave
Kansas City, MO 64124
(39.103778, -94.532718)",20095.0,2019.0,Lykins,,,JA28220080200000000,64124,Urban Agriculture,Residential Vacant,Vacant lot or land - usable,Reserved,Kansas City Missouri 110,10/13/2020,4823.928264,MO,,R-2.5,290950019004,39.1037409,-94.53248959999999,17,Lykins,East,3
4614 WABASH AVE,Kansas City,3rd,Jackson,,N,"4614 Wabash Ave, Kansas City, MO 64130, USA",Land Bank,"4614 WABASH AVE
Kansas City, MO 64110
(39.042167, -94.555456)",1342.0,2015.0,Ivanhoe Southeast,,,JA30610281300000000,64130,,Residential Vacant,Vacant lot or land - usable,Disposed,KANSAS CITY MISSOURI 110,07/12/2016,6149.185729,MO,,R-2.5,290950063002,39.042271,-94.55579,54,Ivanhoe Southeast,Central,1
4913 E 24th St,Kansas City,3rd,Jackson,01/02/2014,N,"4913 E 24th St, Kansas City, MO 64127, USA",Land Bank,"4913 E 24th St
Kansas City, MO 64127
(39.082021, -94.525762)",10938.0,2019.0,East Community Team South,,,JA28530170100000000,64127,"Commercial Use, Urban Agriculture",Commercial Vacant,Vacant lot or land - usable,Acquired,Kansas City Missouri 110,,14136.837361000002,MO,,Multiple-Refer to City Map,290950034003,39.081742,-94.525836,30,East Community Team South,East,3
3237 GARNER AVE,KANSAS CITY,4th,Jackson,,N,"3237 Garner Ave, Kansas City, MO 64124, USA",Land Bank,"3237 GARNER AVE
KANSAS CITY, MO 64124
(39.10871, -94.542273)",2903.0,2012.0,Scarritt Point,,,JA13930220100000000,64124,Assemblage,Commercial Vacant,Vacant lot or land - usable,Disposed,KANSAS CITY MISSOURI 110,08/28/2018,3813.5499649999997,MO,,B1-1,290950009003,39.108479,-94.542326,18,Scarritt Point,East,3
2018 Agnes Ave,Kansas City,3rd,Jackson,03/05/2014,N,"2018 Agnes Ave, Kansas City, MO 64127, USA",Land Bank,"2018 Agnes Ave
Kansas City, MO 64127
(39.087388, -94.54733)",1702.0,2012.0,Washington Wheatley,,,JA28420185100000000,64127,,Residential Vacant,Vacant lot or land - usable,Disposed,Kansas City Missouri 110,04/01/2019,4474.584306000001,MO,,R-2.5,290950160002,39.08743,-94.547659,28,Washington Wheatley,East,3
3740  MONTGALL AVE,Kansas City,3rd,Jackson,,N,"3740 Montgall Ave, Kansas City, MO 64128, USA",Land Bank,"3740  MONTGALL AVE
Kansas City, MO 64128
(39.057466, -94.552335)",2400.0,2019.0,Oak Park Northwest,,,JA31320182000000000,64128,Side Yard,Residential Vacant,Vacant lot or land - usable,Acquired,KANSAS CITY MISSOURI 110,,4292.338368,MO,,R-2.5,290950056022,39.0574138,-94.55265329999999,58,Oak Park Northwest,East,3
1912 Kansas Ave,Kansas City,3rd,Jackson,02/24/2014,N,"1912 Kansas Ave, Kansas City, MO 64127, USA",KCMHA,"1912 Kansas Ave
Kansas City, MO 64127
(39.088392, -94.548464)",1702.0,2012.0,Washington Wheatley,,,JA28420194900000000,64127,Assemblage,Residential Vacant,Vacant lot or land - usable,Disposed,Kansas City Missouri 110,04/10/2019,4134.478542,MO,,R-2.5,290950160002,39.088439,-94.548767,28,Washington Wheatley,East,3
1533 White Ave,Kansas City,3rd,Jackson,01/29/2014,N,"1533 White Ave, Kansas City, MO 64126, USA",Land Bank,"1533 White Ave
Kansas City, MO 64126
(39.092286, -94.512506)",3500.0,2019.0,West Blue Valley,,,JA28130221800000000,64126,,Residential Vacant,Vacant lot or land - usable,Acquired,Kansas City Missouri 110,,7417.567048999999,MO,,R-2.5,290950021004,39.0922645,-94.5122349,33,West Blue Valley,East,3
4027 Montgall Ave,Kansas City,3rd,Jackson,,N,"4027 Montgall Ave, Kansas City, MO 64130, USA",Land Bank,"4027 Montgall Ave
Kansas City, MO 64130
(39.052239, -94.552599)",1702.0,2012.0,Oak Park Southwest,,,JA31330101400000000,64130,Side Yard,Residential Vacant,Vacant lot or land - usable,Disposed,Kansas City Missouri 110,04/13/2017,4950.837082999999,MO,,R-2.5,290950061001,39.05216600000001,-94.552257,59,Oak Park Southwest,East,3
1605 E 89th Ter.,KANSAS CITY,5th,JACKSON,,N,"1605 E 89th Terrace, Kansas City, MO 64131, USA",Land Bank,"1605 E 89th Ter.
KANSAS CITY, MO 64131
(38.9648, -94.569574)",10132.0,2019.0,Legacy East,,,JA48130061800000000,64131,,Residential Vacant,,Acquired,CENTER 120,,,MO,,,290950097001,38.9645793,-94.56951529999999,141,Legacy East,Metro,2
5435 E 27th Ter,Kansas City,3rd,Jackson,10/01/2014,Y,"5435 E 27th Terrace, Kansas City, MO 64128, USA",Land Bank,"5435 E 27th Ter
Kansas City, MO 64128
(39.075285, -94.518846)",14535.0,2012.0,South Blue Valley,,,JA28810100600000000,64128,"Assemblage, Urban Agriculture",Residential Vacant,Vacant lot or land - usable,Disposed,Kansas City Missouri 110,08/21/2017,8094.493681,MO,,R-2.5,290950164002,39.0751604,-94.51875749999999,31,South Blue Valley,East,3
3327 COLLEGE,KANSAS CITY,3rd,Jackson,,N,"3327 E 113th Terrace, Kansas City, MO 64137, USA",Land Bank,"3327 COLLEGE
KANSAS CITY, MO 64128
(39.065034, -94.545012)",2450.0,2019.0,Oak Park Northwest,,,JA28930241300000000,64137,Side Yard,Residential Vacant,Vacant lot or land - usable,Acquired,KANSAS CITY MISSOURI 110,,4332.60208333,MO,,R-2.5,290950102041,38.9196916,-94.5515025,160,Calico Farms,South,5
3421 Montgall Ave,Kansas City,3rd,Jackson,,N,"3421 Montgall Ave, Kansas City, MO 64128, USA",Land Bank,"3421 Montgall Ave
Kansas City, MO 64128
(39.063786, -94.551973)",2800.0,2019.0,Oak Park Northwest,,,JA28930315300000000,64128,Side Yard,Residential Vacant,Vacant lot or land - usable,Acquired,Kansas City Missouri 110,,4967.78684,MO,,R-2.5,290950056011,39.06377500000001,-94.55165,58,Oak Park Northwest,East,3
2105 MONROE AVE,KANSAS CITY,3rd,JACKSON,,Y,"2105 Monroe Ave, Kansas City, MO 64127, USA",Land Bank,"2105 MONROE AVE
KANSAS CITY, MO 64127
(39.086011, -94.539382)",2300.0,2019.0,East Community Team North,,,JA28410230600000000,64127,,Residential Vacant,Vacant lot or land - usable,Acquired,KANSAS CITY MISSOURI 110,,3753.429201,MO,,R-2.5,290950160002,39.085983,-94.5391757,29,East Community Team North,East,3
3111 Chelsea Ave,Kansas City,3rd,Jackson,,N,"3111 Chelsea Ave, Kansas City, MO 64128, USA",Land Bank,"3111 Chelsea Ave
Kansas City, MO 64128
(39.068417, -94.527824)",2450.0,2019.0,Knoches Park,,,JA28830030902000000,64128,Side Yard,Residential Vacant,Vacant lot or land - usable,Acquired,Kansas City Missouri 110,,4367.53159722,MO,,R-2.5,290950058013,39.068461,-94.527513,64,Knoches Park,East,3
3214 Roberts St,Kansas City,4th,Jackson,,N,"3214 Roberts St, Kansas City, MO 64124, USA",Land Bank,"3214 Roberts St
Kansas City, MO 64124
(39.106956, -94.543774)",2105.0,2012.0,Scarritt Point,,,JA13930292000000000,64124,Side Yard,Residential Vacant,Vacant lot or land - usable,Disposed,Kansas City Missouri 110,07/03/2014,3198.8343059999997,MO,,R-2.5,290950009004,39.107235,-94.54377099999999,18,Scarritt Point,East,3
4401 Independence Ave,Kansas City,3rd,Jackson,,N,"4401 Independence Ave, Kansas City, MO 64124, USA",Land Bank,"4401 Independence Ave
Kansas City, MO 64124
(39.105599, -94.530216)",1480.0,2012.0,Lykins,,,JA28220040600000000,64124,Commercial Use,Commercial Vacant,Vacant lot or land - little or no use,Disposed,Kansas City Missouri 110,08/01/2016,5145.697639,MO,,B3-2,290950019004,39.105317,-94.53020099999999,17,Lykins,East,3
3309 E 19th Ter,Kansas City,3rd,Jackson,,N,"3309 E 19th Terrace, Kansas City, MO 64127, USA",Land Bank,"3309 E 19th Ter
Kansas City, MO 64127
(39.088831, -94.544047)",1276.0,2012.0,Washington Wheatley,,,JA28420241100000000,64127,Assemblage,Residential Vacant,Vacant lot or land - usable,Disposed,Kansas City Missouri 110,12/14/2017,3204.646667,MO,,R-2.5,290950160002,39.088605,-94.54396,28,Washington Wheatley,East,3
6107 B Walrond Ave,Kansas City,5th,Jackson,02/06/2014,N,"6107 Walrond Ave, Kansas City, MO 64130, USA",Land Bank,"6107 B Walrond Ave
Kansas City, MO 64130-3968
(39.015178, -94.549054)",3100.0,2019.0,South Town Fork Creek,,,JA46320160400000000,64130,Side Yard,Residential Vacant,Vacant lot or land - little or no use,Acquired,Kansas City Missouri 110,,2112.6795829999996,MO,,R-2.5,290950079005,39.0152018,-94.5488036,117,South Town Fork Creek,Metro,2
4317 Monroe Ave,Kansas City,3rd,Jackson,,N,"4317 Monroe Ave, Kansas City, MO 64130, USA",Land Bank,"4317 Monroe Ave
Kansas City, MO 64130
(39.047121, -94.541326)",1702.0,2012.0,Oak Park Southeast,,,JA31410050700000000,64130,Assemblage,Residential Vacant,Vacant lot or land - usable,Disposed,Kansas City Missouri 110,06/19/2019,5269.1505560000005,MO,,R-2.5,290950060002,39.047067,-94.541017,60,Oak Park Southeast,East,3
2701 E 35TH ST,KANSAS CITY,3rd,Jackson,,N,"2701 E 35th St, Kansas City, MO 64128, USA",Land Bank,"2701 E 35TH ST
KANSAS CITY, MO 64128
(39.062587, -94.551867)",25603.0,2012.0,Oak Park Northwest,,,JA31320070500000000,64128,Affordable Housing,Residential Vacant,Vacant lot or land - usable,Disposed,KANSAS CITY MISSOURI 110,04/21/2017,4839.565903,MO,,R-2.5,290950056022,39.062399,-94.5519259,58,Oak Park Northwest,East,3
3300 CLEVELAND AVE,KANSAS CITY,3rd,JACKSON,,N,"3300 Cleveland Ave., Kansas City, MO 64128, USA",Land Bank,"3300 CLEVELAND AVE
KANSAS CITY, MO 64128
(39.065659, -94.539222)",3800.0,2019.0,Palestine West And Oak Park Northeast,,,JA28940160100000000,64128,,Residential Vacant,Vacant lot or land - usable,Acquired,KANSAS CITY MISSOURI 110,,6943.065868000001,MO,,R-2.5,290950057004,39.0657188,-94.5396792,61,Palestine West And Oak Park Northeast,East,3
