Address,City,Council District,County,Date evaluated,Demo Needed,Formatted Address,Inventory Type,Location 1,Market Value,Market Value Year,Neighborhood,Number of Bedrooms,Number of Full Baths,Parcel Number,Postal Code,Potential Use,Property Class,Property Condition,Property Status,School District,Sold Date,Square Footage,State,Structure Square Footage,Zoned As,blockgroup_id,lat,lng,nbh_id,nbh_name,police_division,police_division_id
2403 E 49th ST,Kansas City,5th,Jackson,,N,"2403 E 49th St, Kansas City, MO 64130, USA",KCMHA,"2403 E 49th ST
Kansas City, MO 64130
(39.037424, -94.556565)",,,Blue Hills,,,JA30640200600000000,64130,"Affordable Housing, Public Purpose",Residential Improved,Structure - fair condition,Reserved,Kansas City Missouri 110,,5045.0,MO,,R-6,290950076001,39.03744409999999,-94.55659,119,Blue Hills,Metro,2
3118 E 67th St,KANSAS CITY,5th,JACKSON,,N,"3118 E 67th St, Kansas City, MO 64132, USA",Land Bank,"3118 E 67th St
KANSAS CITY, MO 64132.0
(39.004975, -94.549843)",34053.0,2016.0,Swope Park Campus,,1.0,JA46330201600000000,64132,Affordable Housing,RESIDENTIAL IMPROVED,Structure - severely distressed,Disposed,KANSAS CITY MISSOURI 110,03/22/2018,7035.56,MO,,R-2.5,290950088002,39.0051637,-94.5497705,123,Swope Park Campus,Metro,2
2444  POPLAR AVE,Kansas City,3rd,Jackson,12/16/2014,N,"2444 Poplar Ave, Kansas City, MO 64127, USA",Land Bank,"2444  POPLAR AVE
Kansas City, MO 64127
(39.08036, -94.525658)",20408.0,2014.0,East Community Team South,,1.0,JA28530175200000000,64127,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,KANSAS CITY MISSOURI 110,09/14/2017,6618.457847,MO,,R-2.5,290950034003,39.0803654,-94.52592510000001,30,East Community Team South,East,3
1705 E 50th ST,KANSAS CITY,3rd,JACKSON,,N,"1705 E 50th St, Kansas City, MO 64110, USA",Land Bank,"1705 E 50th ST
KANSAS CITY, MO 64110.0
(39.035959, -94.564486)",3476.0,2016.0,Blue Hills,,,JA30630244900000000,64110,Urban Agriculture,RESIDENTIAL VACANT,Awaiting evaluation,Disposed,KANSAS CITY MISSOURI 110,05/09/2018,13998.07,MO,,R-6,290950075001,39.03570300000001,-94.564504,119,Blue Hills,Metro,2
2427 CYPRESS AVE,KANSAS CITY,3rd,JACKSON,,N,"2427 Cypress Ave, Kansas City, MO 64127, USA",Land Bank,"2427 CYPRESS AVE
KANSAS CITY, MO 64127
(39.081164, -94.530718)",16198.0,2019.0,East Community Team South,,,JA28530130800000000,64127,,Residential Improved,Structure - fair condition,Disposition in Process,KANSAS CITY MISSOURI 110,01/30/2018,3852.655,MO,,R-2.5,290950034004,39.0811742,-94.5304658,30,East Community Team South,East,3
5938 Agnes Ave,Kansas City,5th,Jackson,01/20/2014,N,"5938 Agnes Ave, Kansas City, MO 64130, USA",Land Bank,"5938 Agnes Ave
Kansas City, MO 64130
(39.01789, -94.551231)",26646.0,2012.0,South Town Fork Creek,3.0,1.0,JA46320042200000000,64130,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,Kansas City Missouri 110,06/15/2018,8236.332847,MO,,R-2.5,290950079004,39.018043,-94.55152299999999,117,South Town Fork Creek,Metro,2
4109 MONROE AVE,Kansas City,3rd,Jackson,12/09/2015,N,"4109 Monroe Ave, Kansas City, MO 64130, USA",Land Bank,"4109 MONROE AVE
Kansas City, MO 64130
(39.051041, -94.541297)",13859.0,2015.0,Oak Park Southeast,2.0,1.0,JA31340200400000000,64130,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,KANSAS CITY MISSOURI 110,07/09/2018,6013.940313,MO,704.0,R-2.5,290950060002,39.05106110000001,-94.5410689,60,Oak Park Southeast,East,3
5032 SOUTH BENTON AVE,Kansas City,3rd,Jackson,12/11/2015,N,"5032 S Benton Ave, Kansas City, MO 64130, USA",Land Bank,"5032 SOUTH BENTON AVE
Kansas City, MO 64130
(39.034187, -94.551248)",17911.0,2015.0,North Town Fork Creek,1.0,1.0,JA31430241900000000,64130,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,KANSAS CITY MISSOURI 110,06/10/2019,10533.910833,MO,596.0,R-2.5,290950077001,39.0342773,-94.55158349999999,118,North Town Fork Creek,Metro,2
3734 WAYNE AVE,Kansas City,3rd,Jackson,01/06/2016,N,"3734 Wayne Ave, Kansas City, MO 64109, USA",Land Bank,"3734 WAYNE AVE
Kansas City, MO 64128
(39.058003, -94.565061)",11915.0,2015.0,Linwood Homeowners-Ivanhoe,3.0,1.0,JA30120173800000000,64109,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,KANSAS CITY MISSOURI 110,10/08/2018,4496.241181,MO,1432.0,R-2.5,290950053001,39.0580393,-94.5652837,52,Linwood Homeowners-Ivanhoe,Central,1
2603 Garfield Ave,Kansas City,3rd,Jackson,06/26/2014,N,"2603 Garfield Ave, Kansas City, MO 64127, USA",Land Bank,"2603 Garfield Ave
Kansas City, MO 64127
(39.078863, -94.558206)",22211.0,2012.0,Wendell Phillips,2.0,1.0,JA29640320300000000,64127,"Affordable Housing, Public Purpose",Residential Improved,Structure - fair condition,Disposed,Kansas City Missouri 110,02/06/2018,4583.395972,MO,1446.0,R-1.5,290950166001,39.0788769,-94.5579496,27,Wendell Phillips,Central,1
3618 SOUTH BENTON AVE,KANSAS CITY,3rd,Jackson,03/25/2015,N,"3618 S Benton Ave, Kansas City, MO 64128, USA",Land Bank,"3618 SOUTH BENTON AVE
KANSAS CITY, MO 64128
(39.059567, -94.549911)",30834.0,2019.0,Oak Park Northwest,3.0,1.0,JA31320151800000000,64128,Affordable Housing,Residential Improved,Structure - fair condition,Reserved,KANSAS CITY MISSOURI 110,,4894.175972,MO,1410.0,R-2.5,290950056022,39.059602,-94.55021359999999,58,Oak Park Northwest,East,3
5421 E 27TH TER,KANSAS CITY,3rd,JACKSON,,Y,"5421 E 27th Terrace, Kansas City, MO 64128, USA",Land Bank,"5421 E 27TH TER
KANSAS CITY, MO 64128
(39.075301, -94.519267)",23105.0,2015.0,South Blue Valley,,,JA28810101000000000,64128,Affordable Housing,Residential Improved,Structure - severely distressed,Disposed,KANSAS CITY MISSOURI 110,11/29/2017,4385.101597,MO,,R-2.5,290950164002,39.0751304,-94.5192708,31,South Blue Valley,East,3
5506 WABASH AVE,KANSAS CITY,5th,JACKSON,,N,"5506 Wabash Ave, Kansas City, MO 64130, USA",Land Bank,"5506 WABASH AVE
KANSAS CITY, MO 64130
(39.026278, -94.556357)",385.0,2015.0,Blue Hills,,,JA30740024000000000,64130,Urban Agriculture,Residential Vacant,Awaiting evaluation,Disposed,KANSAS CITY MISSOURI 110,12/28/2017,9424.062396,MO,,R-6,290950080002,39.026273,-94.55667799999999,119,Blue Hills,Metro,2
2526 E 38TH ST,Kansas City,3rd,Jackson,,Y,"2526 E 38th St, Kansas City, MO 64128, USA",KCMHA,"2526 E 38TH ST
Kansas City, MO 64128
(39.057329, -94.553686)",15494.0,,Ivanhoe Northeast,,2.0,30-110-17-27-00-0-00-000,64128,Assemblage,Residential Improved,Structure - severely distressed,Disposed,KANSAS CITY MISSOURI 110,11/17/2016,3137.7150690000003,MO,,B3-2,290950055001,39.0575272,-94.5537291,55,Ivanhoe Northeast,East,3
4208 E 55TH ST,Kansas City,5th,Jackson,,N,"4208 E 55th St, Kansas City, MO 64130, USA",Land Bank,"4208 E 55TH ST
Kansas City, MO 64130
(39.025883, -94.536077)",70336.0,2015.0,Swope Parkway-Elmwood,,,JA31820191200000000,64130,,Residential Improved,Structure - fair condition,Disposed,KANSAS CITY MISSOURI 110,01/05/2016,6759.680034999999,MO,,R-6,290950078022,39.02606129999999,-94.5360742,116,Swope Parkway-Elmwood,Metro,2
5036 E 8th St,Kansas City,3rd,Jackson,04/01/2014,N,"5036 E 8th St, Kansas City, MO 64124, USA",Land Bank,"5036 E 8th St
Kansas City, MO 64124
(39.102494, -94.521929)",34419.0,2012.0,Lykins,,1.0,JA28210073100000000,64124,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,Kansas City Missouri 110,09/12/2017,4886.862014,MO,,R-2.5,290950019001,39.10269,-94.5218982,17,Lykins,East,3
2731 Quincy Ave,Kansas City,3rd,Jackson,03/05/2014,N,"2731 Quincy Ave, Kansas City, MO 64128, USA",Land Bank,"2731 Quincy Ave
Kansas City, MO 64128
(39.075097, -94.524022)",15306.0,2012.0,East Community Team South,,1.0,JA28810051100000000,64128,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,Kansas City Missouri 110,07/17/2019,4775.983472,MO,,R-2.5,290950164002,39.0750574,-94.5237808,30,East Community Team South,East,3
415 MARSH AVE,KANSAS CITY,4th,JACKSON,,N,"415 Marsh Ave, Kansas City, MO 64125, USA",Land Bank,"415 MARSH AVE
KANSAS CITY, MO 64125
(39.108745, -94.485484)",6180.0,2015.0,North Blue Ridge,,,JA14940131000000000,64125,,Residential Vacant,Awaiting evaluation,Disposed,KANSAS CITY MISSOURI 110,01/20/2017,5593.497708,MO,,R-2.5,290950155001,39.1088953,-94.4851868,22,North Blue Ridge,East,3
1826 Cambridge Ave,Kansas City,3rd,Jackson,12/26/2013,N,"1826 Cambridge Ave, Kansas City, MO 64126, USA",Land Bank,"1826 Cambridge Ave
Kansas City, MO 64126
(39.087097, -94.50252)",31687.0,2012.0,Central Blue Valley And Park Tower Gardens,3.0,1.0,JA28610111100000000,64126,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,Kansas City Missouri 110,05/10/2016,16987.53441,MO,1584.0,R-2.5,290950021001,39.0871901,-94.5027343,32,Central Blue Valley And Park Tower Gardens,East,3
2603 Lawn Ave,Kansas City,3rd,Jackson,09/11/2014,N,"2603 Lawn Ave, Kansas City, MO 64127, USA",Land Bank,"2603 Lawn Ave
Kansas City, MO 64127
(39.077945, -94.528779)",9011.0,2012.0,East Community Team South,,1.0,JA28530290500000000,64127,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,Kansas City Missouri 110,01/23/2018,3072.996424,MO,,R-2.5,290950034003,39.077877,-94.528573,30,East Community Team South,East,3
2930 MYRTLE AVE,Kansas City,3rd,Jackson,12/09/2015,N,"2930 Myrtle Ave, Kansas City, MO 64128, USA",Land Bank,"2930 MYRTLE AVE
Kansas City, MO 64124
(39.071369, -94.536652)",4986.0,2015.0,Ingleside,2.0,1.0,JA28910230900000000,64128,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,KANSAS CITY MISSOURI 110,02/05/2016,8502.279860999999,MO,1452.0,R-2.5,290950165002,39.0713716,-94.5368798,63,Ingleside,East,3
4011 GARFIELD AVE,KANSAS CITY,3rd,Jackson,12/26/2013,N,"4011 Garfield Ave, Kansas City, MO 64130, USA",Land Bank,"4011 GARFIELD AVE
KANSAS CITY, MO 64130
(39.053381, -94.55953)",16868.0,2012.0,Ivanhoe Southeast,3.0,3.0,JA30140120600000000,64130,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,KANSAS CITY MISSOURI 110,07/17/2015,4120.2957289999995,MO,1202.0,R-2.5,290950169003,39.0533509,-94.5592088,54,Ivanhoe Southeast,Central,1
8111 MONTGALL,KANSAS CITY,5TH,JACKSON,,N,"Montgall Ave, Kansas City, MO 64124, USA",LAND BANK,,22598.0,,Marlborough East,,1.0,46-930-22-10-00-0-00-000,64124,,Residential Improved,Structure - fair condition,Disposed,CENTER 120,06/06/2018,5816.71,MO,,R-6,290950010002,39.1083953,-94.5492113,15,Pendleton Heights,Central,1
3738 Wayne Avenue,Kansas City,3rd,Jackson,,N,"3738 Wayne Ave, Kansas City, MO 64109, USA",KCMHA,"3738 Wayne Avenue
Kansas City, MO 64109
(39.057913, -94.565064)",12886.0,2015.0,Ivanhoe Southwest,,1.0,JA30120173700000000,64109,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,Kansas City Missouri 110,10/07/2016,,MO,,R-2.5,290950053001,39.057919,-94.5652434,52,Linwood Homeowners-Ivanhoe,Central,1
3305 Norton Ave,Kansas City,3rd,Jackson,,N,"3305 Norton Ave, Kansas City, MO 64128, USA",Land Bank,"3305 Norton Ave
Kansas City, MO 64128
(39.065463, -94.535792)",20610.0,2012.0,Palestine East,2.0,1.0,JA28940120300000000,64128,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,Kansas City Missouri 110,09/20/2016,6740.732222,MO,728.0,R-5,290950057001,39.06541199999999,-94.5355506,62,Palestine East,East,3
3937 Myrtle Ave,KANSAS CITY,3rd,JACKSON,05/30/2017,N,"3937 Myrtle Ave, Kansas City, MO 64130, USA",Land Bank,"3937 Myrtle Ave
KANSAS CITY, MO 64130
(39.053463, -94.537535)",16191.0,2017.0,Vineyard Northwest,,1.0,JA31340021600000000,64130,,Residential Improved,Structure - severely distressed,Disposed,KANSAS CITY MISSOURI 110,09/27/2018,5493.97,MO,902.0,R-2.5,290950060001,39.0535223,-94.5373228,48,Vineyard Northwest,East,3
5624 E 55TH ST,KANSAS CITY,5th,JACKSON,,Y,"5624 E 55th St, Kansas City, MO 64130, USA",Land Bank,"5624 E 55TH ST
KANSAS CITY, MO 64130
(39.025296, -94.519241)",54693.0,2015.0,Brown Estates,,,JA31810150900000000,64130,Infill construction,Residential Vacant,Structure - severely distressed,Disposed,KANSAS CITY MISSOURI 110,07/19/2017,3657.592674,MO,,R-5,290950175001,39.0254925,-94.5192809,131,Brown Estates,Metro,2
2623  BELLEFONTAINE AVE,Kansas City,3rd,Jackson,,N,"2623 Bellefontaine Ave, Kansas City, MO 64127, USA",Land Bank,"2623  BELLEFONTAINE AVE
Kansas City, MO 64127
(39.077931, -94.546552)",10336.0,2014.0,Washington Wheatley,,1.0,JA28430371600000000,64127,Affordable Housing,Residential Improved,Structure - good condition,Disposed,KANSAS CITY MISSOURI 110,03/07/2019,5377.053333,MO,,R-2.5,290950037001,39.0778686,-94.5463058,28,Washington Wheatley,East,3
3009 AGNES AVE,KANSAS CITY,3rd,Jackson,01/01/2014,Y,"3009 Agnes Ave, Kansas City, MO 64128, USA",Land Bank,"3009 AGNES AVE
KANSAS CITY, MO 64128
(39.070995, -94.548164)",25792.0,2012.0,Santa Fe,5.0,2.0,JA28920200500000000,64128,Affordable Housing,Residential Improved,Structure - good condition,Disposed,KANSAS CITY MISSOURI 110,08/05/2016,4622.916042,MO,2098.0,R-2.5,290950038002,39.0710237,-94.5479172,57,Santa Fe,East,3
4654 E 43RD TER,Kansas City,3rd,Jackson,04/07/2015,Y,"4654 E 43 Terrace, Kansas City, MO 64130, USA",Land Bank,"4654 E 43RD TER
Kansas City, MO 64130
(39.045497, -94.527249)",33343.0,2014.0,Vineyard,3.0,1.0,JA31520022800000000,64130,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,KANSAS CITY MISSOURI 110,07/22/2016,7446.434063,MO,1215.0,R-2.5,290950171004,39.0456308,-94.527093,49,Vineyard,East,3
7228 WALROND AVE,KANSAS CITY,5th,JACKSON,,N,"7228 Walrond Ave, Kansas City, MO 64132, USA",Land Bank,"7228 WALROND AVE
KANSAS CITY, MO 64132
(38.994844, -94.550076)",8475.0,2019.0,Noble And Gregory Ridge,,,JA46430142000000000,64132,,Residential Improved,Structure - fair condition,Acquired,KANSAS CITY MISSOURI 110,,14013.76875,MO,,R-5,290950089002,38.994865,-94.55039699999999,126,Noble And Gregory Ridge,Metro,2
3022 LISTER AVE,KANSAS CITY,3rd,JACKSON,,N,"3022 Lister Ave, Kansas City, MO 64128, USA",Land Bank,"3022 LISTER AVE
KANSAS CITY, MO 64128
(39.069617, -94.528671)",18602.0,2015.0,Knoches Park,,,JA28820301900000000,64128,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,KANSAS CITY MISSOURI 110,07/14/2017,3601.5012850000003,MO,,R-2.5,290950164001,39.0697224,-94.528875,64,Knoches Park,East,3
3817 E 58th Ter,Kansas City,5th,Jackson,,N,"3817 E 58th Terrace, Kansas City, MO 64130, USA",Land Bank,"3817 E 58th Ter
Kansas City, MO 64130
(39.019781, -94.540621)",15763.0,2012.0,Swope Parkway-Elmwood,,1.0,JA31940180700000000,64130,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,Kansas City Missouri 110,11/04/2015,8088.725417000001,MO,,R-2.5,290950079001,39.01958460000001,-94.54062580000002,116,Swope Parkway-Elmwood,Metro,2
2209 Wabash Ave,Kansas City,3rd,Jackson,,N,"2209 Wabash Ave, Kansas City, MO 64127, USA",Land Bank,"2209 Wabash Ave
Kansas City, MO 64127
(39.085173, -94.553267)",14072.0,2012.0,Wendell Phillips,,1.0,JA29610340500000000,64127,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,Kansas City Missouri 110,03/18/2014,3455.919896,MO,,R-1.5,290950161002,39.085158,-94.5530742,27,Wendell Phillips,East,3
3610 E 27TH ST,Kansas City,3rd,Jackson,,Y,"3610 E 27th St, Kansas City, MO 64127, USA",Private,"3610 E 27TH ST
Kansas City, MO 64127
(39.07669, -94.540146)",13992.0,2014.0,Washington Wheatley,,,JA28440333600000000,64127,,Commercial Improved,Structure - good condition,Not owned,KANSAS CITY MISSOURI 110,,16662.665833000003,MO,,Multiple-Refer to City Map,290950165003,39.0768919,-94.5404696,28,Washington Wheatley,East,3
1634 LAWN AVE,KANSAS CITY,3rd,Jackson,06/24/2014,N,"1634 Lawn Ave, Kansas City, MO 64127, USA",Land Bank,"1634 LAWN AVE
KANSAS CITY, MO 64127
(39.09121, -94.527937)",15414.0,2012.0,East Community Team North,2.0,1.0,JA28230202200000000,64127,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,KANSAS CITY MISSOURI 110,07/01/2015,6168.772083,MO,744.0,R-2.5,290950023001,39.09115560000001,-94.5283011,29,East Community Team North,East,3
4400  INDIANA AVE,Kansas City,3rd,Jackson,10/29/2014,N,"4400 Indiana Ave, Kansas City, MO 64130, USA",Land Bank,"4400  INDIANA AVE
Kansas City, MO 64130
(39.045922, -94.544861)",43717.0,2014.0,Oak Park Southeast,4.0,1.0,JA31420160100000000,64130,Affordable Housing,Residential Improved,Structure - good condition,Disposed,KANSAS CITY MISSOURI 110,07/01/2015,6875.263576,MO,2128.0,R-2.5,290950061002,39.0459462,-94.5451375,60,Oak Park Southeast,East,3
4808 E 9TH ST,KANSAS CITY,3rd,JACKSON,,N,"4808 E 9th St, Kansas City, MO 64124, USA",Land Bank,"4808 E 9TH ST
KANSAS CITY, MO 64124
(39.101674, -94.525562)",28000.0,2015.0,Lykins,,,JA28220253200000000,64124,Infill construction,Commercial Vacant,Awaiting evaluation,Disposed,KANSAS CITY MISSOURI 110,05/02/2017,3292.540139,MO,,B4-2,290950019001,39.101779,-94.52555020000001,17,Lykins,East,3
3745 Bellefontaine Ave,KANSAS CITY,3rd,JACKSON,,N,"3745 Bellefontaine Ave, Kansas City, MO 64128, USA",Land Bank,"3745 Bellefontaine Ave
KANSAS CITY, MO 64128.0
(39.05721, -94.5478)",2600.0,2019.0,Oak Park Northwest,,,JA31320232000000000,64128,,RESIDENTIAL VACANT,Awaiting evaluation,ACQUIRED,KANSAS CITY MISSOURI 110,,4890.54,MO,,R-2.5,290950056021,39.0571479,-94.5475144,58,Oak Park Northwest,East,3
5611 JAUDON AVE,KANSAS CITY,5th,JACKSON,,N,"5611 Jaudon Ave, Kansas City, MO 64130, USA",Land Bank,"5611 JAUDON AVE
KANSAS CITY, MO 64130
(39.024417, -94.550146)",5800.0,2019.0,North Town Fork Creek,,,JA31930151400000000,64130,,Residential Vacant,Awaiting evaluation,Acquired,KANSAS CITY MISSOURI 110,,4491.74708333,MO,,R-2.5,290950079003,39.024095,-94.54989499999999,118,North Town Fork Creek,Metro,2
2707 E 27TH ST,KANSAS CITY,3rd,JACKSON,,N,"2707 E 27th St, Kansas City, MO 64127, USA",Land Bank,"2707 E 27TH ST
KANSAS CITY, MO 64128
(39.077045, -94.550876)",25006.0,2015.0,Santa Fe,,1.0,JA28920031400000000,64127,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,KANSAS CITY MISSOURI 110,01/17/2018,4502.1091670000005,MO,,R-1.5,290950038001,39.076727,-94.5509019,57,Santa Fe,East,3
6938 WALROND AVE,KANSAS CITY,5th,JACKSON,,N,"6938 Walrond Ave, Kansas City, MO 64132, USA",Land Bank,"6938 WALROND AVE
KANSAS CITY, MO 64132
(38.999887, -94.549808)",8200.0,2019.0,Self Help Neighborhood Council,,,JA46420191900000000,64132,,Residential Vacant,Awaiting evaluation,Acquired,KANSAS CITY MISSOURI 110,,2343.61364583,MO,,R-5,290950088005,38.9999372,-94.55008269999999,124,Self Help Neighborhood Council,Metro,2
3940 INDIANA AVE,Kansas City,3rd,Jackson,12/03/2015,N,"3940 Indiana Ave, Kansas City, MO 64130, USA",Land Bank,"3940 INDIANA AVE
Kansas City, MO 64110
(39.053599, -94.544451)",20542.0,2015.0,Oak Park Southeast,3.0,1.0,JA31330012100000000,64130,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,KANSAS CITY MISSOURI 110,09/29/2017,5391.208889,MO,1140.0,R-2.5,290950061002,39.0536421,-94.5446944,60,Oak Park Southeast,East,3
3701 VINEYARD RD,KANSAS CITY,3rd,JACKSON,,N,"3701 Vineyard Rd, Kansas City, MO 64128, USA",Land Bank,"3701 VINEYARD RD
KANSAS CITY, MO 64128
(39.057199, -94.527924)",27136.0,2015.0,Knoches Park,,1.0,JA31220150200000000,64128,,Residential Improved,Structure - fair condition,Disposed,KANSAS CITY MISSOURI 110,05/08/2018,4273.899306,MO,,R-2.5,290950058011,39.0573065,-94.5277373,64,Knoches Park,East,3
4307 MONROE AVE,KANSAS CITY,3rd,JACKSON,,N,"4307 Monroe Ave, Kansas City, MO 64130, USA",Land Bank,"4307 MONROE AVE
KANSAS CITY, MO 64130
(39.047449, -94.541309)",1702.0,2015.0,Oak Park Southeast,,,JA31410050400000000,64130,,Residential Vacant,Awaiting evaluation,Disposed,KANSAS CITY MISSOURI 110,03/06/2019,53937.294201,MO,,R-2.5,290950060002,39.04743879999999,-94.54099869999999,60,Oak Park Southeast,East,3
3515  COLLEGE AVE,Kansas City,3rd,Jackson,10/28/2014,N,"3515 College Ave, Kansas City, MO 64128, USA",Land Bank,"3515  COLLEGE AVE
Kansas City, MO 64128
(39.061776, -94.545184)",21471.0,2019.0,Oak Park Northwest,3.0,1.0,JA31320010900000000,64128,Affordable Housing,Residential Improved,Structure - fair condition,Acquired,KANSAS CITY MISSOURI 110,,4501.982188,MO,1192.0,R-2.5,290950056021,39.0617271,-94.544926,58,Oak Park Northwest,East,3
629 Ewing Ave,KANSAS CITY,4th,JACKSON,,N,"629 Ewing Ave, Kansas City, MO 64125, USA",Land Bank,"629 Ewing Ave
KANSAS CITY, MO 64125.0
(39.103585, -94.502795)",6700.0,2019.0,Sheffield,,,JA28110119100000000,64125,,RESIDENTIAL VACANT,Awaiting evaluation,ACQUIRED,KANSAS CITY MISSOURI 110,,6906.58,MO,,R-2.5,290950020001,39.1035003,-94.50250220000001,21,Sheffield,East,3
3743 AGNES AVE,KANSAS CITY,3rd,Jackson,04/08/2015,N,"3743 Agnes Ave, Kansas City, MO 64128, USA",Land Bank,"3743 AGNES AVE
KANSAS CITY, MO 64128
(39.057194, -94.548885)",23226.0,2012.0,Oak Park Northwest,3.0,1.0,JA31320222200000000,64128,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,KANSAS CITY MISSOURI 110,05/24/2016,3669.55875,MO,1440.0,R-2.5,290950056021,39.0571868,-94.5486021,58,Oak Park Northwest,East,3
3531 ASKEW AVE,KANSAS CITY,3rd,JACKSON,,N,"3531 Askew Ave, Kansas City, MO 64128, USA",Land Bank,"3531 ASKEW AVE
KANSAS CITY, MO 64128
(39.061062, -94.541762)",56876.0,2015.0,Palestine West And Oak Park Northeast,,,JA31310061400000000,64128,,Residential Improved,Structure - fair condition,Disposed,KANSAS CITY MISSOURI 110,08/18/2016,5218.008403,MO,,R-2.5,290950057003,39.0610779,-94.541512,61,Palestine West And Oak Park Northeast,East,3
